"Time","MEDICINE","WINE","FERTILIZER","IRON","PIG_IRON","STEEL","TOOLS"
"98190","NaN","NaN","NaN","$16.57","$111.15","$227.34","$379.90"
"98443","NaN","NaN","NaN","$31.93","$111.15","$227.34","$379.90"
"98444","NaN","NaN","NaN","$31.93","$111.15","$227.34","$379.90"
"98782","NaN","NaN","NaN","$31.93","$115.62","$227.34","$379.90"
"98782","NaN","NaN","NaN","$31.93","$115.62","$227.34","$379.90"
"99964","NaN","NaN","NaN","$50.31","$115.62","$227.34","$379.90"
"99964","NaN","NaN","NaN","$50.31","$115.62","$227.34","$379.90"
"100094","NaN","NaN","NaN","$50.31","$130.60","$227.34","$379.90"
"100094","NaN","NaN","NaN","$50.31","$130.60","$227.34","$379.90"
"100232","NaN","NaN","NaN","$50.31","$130.60","$227.34","$379.90"
"100233","NaN","NaN","NaN","$50.31","$130.60","$262.47","$379.90"
"101181","NaN","NaN","NaN","$50.31","$130.60","$262.47","$379.90"
"101182","NaN","NaN","NaN","$50.31","$130.60","$262.47","$379.90"
"101414","NaN","NaN","NaN","$50.31","$130.60","$262.47","$434.30"
"101504","NaN","NaN","NaN","$48.75","$165.18","$262.47","$434.30"
"101505","NaN","NaN","NaN","$48.75","$165.18","$262.47","$434.30"
"101505","NaN","NaN","NaN","$48.75","$165.18","$262.47","$434.30"
"101984","NaN","NaN","NaN","$48.75","$165.18","$267.94","$499.17"
"101985","NaN","NaN","NaN","$48.75","$165.18","$267.94","$499.17"
"102823","NaN","NaN","NaN","$48.75","$165.18","$267.94","$499.17"
"103036","NaN","NaN","NaN","$48.75","$179.57","$267.94","$499.17"
"103036","NaN","NaN","NaN","$48.75","$179.57","$267.94","$499.17"
"103511","NaN","NaN","NaN","$48.75","$179.57","$267.94","$499.17"
"103515","NaN","NaN","NaN","$48.75","$179.57","$305.68","$499.17"
"104230","NaN","NaN","NaN","$63.90","$179.57","$305.68","$499.17"
"104230","NaN","NaN","NaN","$63.90","$179.57","$305.68","$499.17"
"104230","NaN","NaN","NaN","$63.90","$179.57","$305.68","$499.17"
"104347","NaN","NaN","NaN","$63.90","$179.57","$305.68","$499.17"
"104881","NaN","NaN","NaN","$63.90","$179.57","$305.68","$499.17"
"104884","NaN","NaN","NaN","$63.90","$179.57","$380.22","$499.17"
"106109","NaN","NaN","NaN","$63.90","$179.57","$412.06","$578.71"
"106109","NaN","NaN","NaN","$63.90","$179.57","$412.06","$578.71"
"106257","NaN","NaN","NaN","$63.90","$301.96","$412.06","$578.71"
"106258","NaN","NaN","NaN","$63.90","$301.96","$412.06","$578.71"
"107269","NaN","NaN","NaN","$73.86","$301.96","$412.06","$578.71"
"107273","NaN","NaN","NaN","$73.86","$301.96","$412.06","$578.71"
"107269","NaN","NaN","NaN","$73.86","$301.96","$412.06","$578.71"
