"Time","Thread-0","Thread-1","Thread-2","Thread-3"
"278790","$101851948222030170000000000000000000000000000000000000000000000000000000000000.00","$287637807487026530000000000000000000000000000000000000000000000000000000000000.00","-$83647754810835390000000000000000000000000000000000000000000000000000000000000.00","$473477747374033800000000000000000000000000000000000000000000000000000000000000.00"
"278790","$101851948222030170000000000000000000000000000000000000000000000000000000000000.00","$287637807487026530000000000000000000000000000000000000000000000000000000000000.00","-$83647754810835390000000000000000000000000000000000000000000000000000000000000.00","$473477747374033800000000000000000000000000000000000000000000000000000000000000.00"
"278820","$101851948222030170000000000000000000000000000000000000000000000000000000000000.00","$287637807487026530000000000000000000000000000000000000000000000000000000000000.00","$654424049783234800000000000000000000000000000000000000000000000000000000000000.00","-$264594057220036350000000000000000000000000000000000000000000000000000000000000.00"
"278821","$101851948222030170000000000000000000000000000000000000000000000000000000000000.00","$287637807487026530000000000000000000000000000000000000000000000000000000000000.00","$654424049783234800000000000000000000000000000000000000000000000000000000000000.00","-$264594057220036350000000000000000000000000000000000000000000000000000000000000.00"
"278936","$101851948222030170000000000000000000000000000000000000000000000000000000000000.00","$287637807487026530000000000000000000000000000000000000000000000000000000000000.00","$654424049783234800000000000000000000000000000000000000000000000000000000000000.00","$1614023841397176200000000000000000000000000000000000000000000000000000000000000.00"
"279019","$101851948222030170000000000000000000000000000000000000000000000000000000000000.00","$1224813088985418600000000000000000000000000000000000000000000000000000000000000.00","-$282751231715157150000000000000000000000000000000000000000000000000000000000000.00","$1614023841397176200000000000000000000000000000000000000000000000000000000000000.00"
"279020","$101851948222030170000000000000000000000000000000000000000000000000000000000000.00","$1224813088985418600000000000000000000000000000000000000000000000000000000000000.00","-$282751231715157150000000000000000000000000000000000000000000000000000000000000.00","$1614023841397176200000000000000000000000000000000000000000000000000000000000000.00"
"279182","$349288468884700500000000000000000000000000000000000000000000000000000000000000.00","$977376568322748300000000000000000000000000000000000000000000000000000000000000.00","-$282751231715157150000000000000000000000000000000000000000000000000000000000000.00","$1614023841397176200000000000000000000000000000000000000000000000000000000000000.00"
"279182","$349288468884700500000000000000000000000000000000000000000000000000000000000000.00","$977376568322748300000000000000000000000000000000000000000000000000000000000000.00","-$282751231715157150000000000000000000000000000000000000000000000000000000000000.00","$1614023841397176200000000000000000000000000000000000000000000000000000000000000.00"
"279183","$349288468884700500000000000000000000000000000000000000000000000000000000000000.00","$977376568322748300000000000000000000000000000000000000000000000000000000000000.00","-$282751231715157150000000000000000000000000000000000000000000000000000000000000.00","$1614023841397176200000000000000000000000000000000000000000000000000000000000000.00"
"279216","$349288468884700500000000000000000000000000000000000000000000000000000000000000.00","$977376568322748300000000000000000000000000000000000000000000000000000000000000.00","$2259596360761132000000000000000000000000000000000000000000000000000000000000000.00","-$928323751079113000000000000000000000000000000000000000000000000000000000000000.00"
"279218","$349288468884700500000000000000000000000000000000000000000000000000000000000000.00","$977376568322748300000000000000000000000000000000000000000000000000000000000000.00","$2259596360761132000000000000000000000000000000000000000000000000000000000000000.00","-$928323751079113000000000000000000000000000000000000000000000000000000000000000.00"
"279367","$349288468884700500000000000000000000000000000000000000000000000000000000000000.00","$977376568322748300000000000000000000000000000000000000000000000000000000000000.00","$2259596360761132000000000000000000000000000000000000000000000000000000000000000.00","$5923970388715552000000000000000000000000000000000000000000000000000000000000000.00"
"279411","$349288468884700500000000000000000000000000000000000000000000000000000000000000.00","$4387979397202375000000000000000000000000000000000000000000000000000000000000000.00","-$1151006468118495200000000000000000000000000000000000000000000000000000000000000.00","$5923970388715552000000000000000000000000000000000000000000000000000000000000000.00"
"279412","$349288468884700500000000000000000000000000000000000000000000000000000000000000.00","$4387979397202375000000000000000000000000000000000000000000000000000000000000000.00","-$1151006468118495200000000000000000000000000000000000000000000000000000000000000.00","$5923970388715552000000000000000000000000000000000000000000000000000000000000000.00"
"279576","$1256422576287276900000000000000000000000000000000000000000000000000000000000000.00","$3480845289799796000000000000000000000000000000000000000000000000000000000000000.00","-$1151006468118495200000000000000000000000000000000000000000000000000000000000000.00","$5923970388715552000000000000000000000000000000000000000000000000000000000000000.00"
"279576","$1256422576287276900000000000000000000000000000000000000000000000000000000000000.00","$3480845289799796000000000000000000000000000000000000000000000000000000000000000.00","-$1151006468118495200000000000000000000000000000000000000000000000000000000000000.00","$5923970388715552000000000000000000000000000000000000000000000000000000000000000.00"
"279576","$1256422576287276900000000000000000000000000000000000000000000000000000000000000.00","$3480845289799796000000000000000000000000000000000000000000000000000000000000000.00","-$1151006468118495200000000000000000000000000000000000000000000000000000000000000.00","$5923970388715552000000000000000000000000000000000000000000000000000000000000000.00"
"279614","$1256422576287276900000000000000000000000000000000000000000000000000000000000000.00","$3480845289799796000000000000000000000000000000000000000000000000000000000000000.00","$8128494308858357000000000000000000000000000000000000000000000000000000000000000.00","-$3355530388261299700000000000000000000000000000000000000000000000000000000000000.00"
"279615","$1256422576287276900000000000000000000000000000000000000000000000000000000000000.00","$3480845289799796000000000000000000000000000000000000000000000000000000000000000.00","$8128494308858357000000000000000000000000000000000000000000000000000000000000000.00","-$3355530388261299700000000000000000000000000000000000000000000000000000000000000.00"
"279734","$1256422576287276900000000000000000000000000000000000000000000000000000000000000.00","$3480845289799796000000000000000000000000000000000000000000000000000000000000000.00","$8128494308858357000000000000000000000000000000000000000000000000000000000000000.00","$19237764831567456000000000000000000000000000000000000000000000000000000000000000.00"
"279810","$1256422576287276900000000000000000000000000000000000000000000000000000000000000.00","$15008082743622907000000000000000000000000000000000000000000000000000000000000000.00","-$3398743144964756000000000000000000000000000000000000000000000000000000000000000.00","$19237764831567456000000000000000000000000000000000000000000000000000000000000000.00"
"279811","$1256422576287276900000000000000000000000000000000000000000000000000000000000000.00","$15008082743622907000000000000000000000000000000000000000000000000000000000000000.00","-$3398743144964756000000000000000000000000000000000000000000000000000000000000000.00","$19237764831567456000000000000000000000000000000000000000000000000000000000000000.00"
"279981","$4330918189801572600000000000000000000000000000000000000000000000000000000000000.00","$11933587130108604000000000000000000000000000000000000000000000000000000000000000.00","-$3398743144964756000000000000000000000000000000000000000000000000000000000000000.00","$19237764831567456000000000000000000000000000000000000000000000000000000000000000.00"
"279981","$4330918189801572600000000000000000000000000000000000000000000000000000000000000.00","$11933587130108604000000000000000000000000000000000000000000000000000000000000000.00","-$3398743144964756000000000000000000000000000000000000000000000000000000000000000.00","$19237764831567456000000000000000000000000000000000000000000000000000000000000000.00"
"279981","$4330918189801572600000000000000000000000000000000000000000000000000000000000000.00","$11933587130108604000000000000000000000000000000000000000000000000000000000000000.00","-$3398743144964756000000000000000000000000000000000000000000000000000000000000000.00","$19237764831567456000000000000000000000000000000000000000000000000000000000000000.00"
"280009","$4330918189801572600000000000000000000000000000000000000000000000000000000000000.00","$11933587130108604000000000000000000000000000000000000000000000000000000000000000.00","$27398548646435820000000000000000000000000000000000000000000000000000000000000000.00","-$11559526959833125000000000000000000000000000000000000000000000000000000000000000.00"
"280010","$4330918189801572600000000000000000000000000000000000000000000000000000000000000.00","$11933587130108604000000000000000000000000000000000000000000000000000000000000000.00","$27398548646435820000000000000000000000000000000000000000000000000000000000000000.00","-$11559526959833125000000000000000000000000000000000000000000000000000000000000000.00"
"280127","$4330918189801572600000000000000000000000000000000000000000000000000000000000000.00","$11933587130108604000000000000000000000000000000000000000000000000000000000000000.00","$27398548646435820000000000000000000000000000000000000000000000000000000000000000.00","$65480226290595820000000000000000000000000000000000000000000000000000000000000000.00"
"280212","$4330918189801572600000000000000000000000000000000000000000000000000000000000000.00","$51582504952945410000000000000000000000000000000000000000000000000000000000000000.00","-$12250369176400988000000000000000000000000000000000000000000000000000000000000000.00","$65480226290595820000000000000000000000000000000000000000000000000000000000000000.00"
"280214","$4330918189801572600000000000000000000000000000000000000000000000000000000000000.00","$51582504952945410000000000000000000000000000000000000000000000000000000000000000.00","-$12250369176400988000000000000000000000000000000000000000000000000000000000000000.00","$65480226290595820000000000000000000000000000000000000000000000000000000000000000.00"
"280374","$14503863527014214000000000000000000000000000000000000000000000000000000000000000.00","$41409559615732784000000000000000000000000000000000000000000000000000000000000000.00","-$12250369176400988000000000000000000000000000000000000000000000000000000000000000.00","$65480226290595820000000000000000000000000000000000000000000000000000000000000000.00"
"280376","$14503863527014214000000000000000000000000000000000000000000000000000000000000000.00","$41409559615732784000000000000000000000000000000000000000000000000000000000000000.00","-$12250369176400988000000000000000000000000000000000000000000000000000000000000000.00","$65480226290595820000000000000000000000000000000000000000000000000000000000000000.00"
"280376","$14503863527014214000000000000000000000000000000000000000000000000000000000000000.00","$41409559615732784000000000000000000000000000000000000000000000000000000000000000.00","-$12250369176400988000000000000000000000000000000000000000000000000000000000000000.00","$65480226290595820000000000000000000000000000000000000000000000000000000000000000.00"
"280408","$14503863527014214000000000000000000000000000000000000000000000000000000000000000.00","$41409559615732784000000000000000000000000000000000000000000000000000000000000000.00","$93770820304286180000000000000000000000000000000000000000000000000000000000000000.00","-$40540963190091350000000000000000000000000000000000000000000000000000000000000000.00"
"280409","$14503863527014214000000000000000000000000000000000000000000000000000000000000000.00","$41409559615732784000000000000000000000000000000000000000000000000000000000000000.00","$93770820304286180000000000000000000000000000000000000000000000000000000000000000.00","-$40540963190091350000000000000000000000000000000000000000000000000000000000000000.00"
"280519","$14503863527014214000000000000000000000000000000000000000000000000000000000000000.00","$41409559615732784000000000000000000000000000000000000000000000000000000000000000.00","$93770820304286180000000000000000000000000000000000000000000000000000000000000000.00","$226394345593691100000000000000000000000000000000000000000000000000000000000000000.00"
"280611","$14503863527014214000000000000000000000000000000000000000000000000000000000000000.00","$177029689625437830000000000000000000000000000000000000000000000000000000000000000.00","-$41849309705418910000000000000000000000000000000000000000000000000000000000000000.00","$226394345593691100000000000000000000000000000000000000000000000000000000000000000.00"
"280612","$14503863527014214000000000000000000000000000000000000000000000000000000000000000.00","$177029689625437830000000000000000000000000000000000000000000000000000000000000000.00","-$41849309705418910000000000000000000000000000000000000000000000000000000000000000.00","$226394345593691100000000000000000000000000000000000000000000000000000000000000000.00"
"280774","$50200588500051890000000000000000000000000000000000000000000000000000000000000000.00","$141332964652400140000000000000000000000000000000000000000000000000000000000000000.00","-$41849309705418910000000000000000000000000000000000000000000000000000000000000000.00","$226394345593691100000000000000000000000000000000000000000000000000000000000000000.00"
"280774","$50200588500051890000000000000000000000000000000000000000000000000000000000000000.00","$141332964652400140000000000000000000000000000000000000000000000000000000000000000.00","-$41849309705418910000000000000000000000000000000000000000000000000000000000000000.00","$226394345593691100000000000000000000000000000000000000000000000000000000000000000.00"
"280774","$50200588500051890000000000000000000000000000000000000000000000000000000000000000.00","$141332964652400140000000000000000000000000000000000000000000000000000000000000000.00","-$41849309705418910000000000000000000000000000000000000000000000000000000000000000.00","$226394345593691100000000000000000000000000000000000000000000000000000000000000000.00"
"280805","$50200588500051890000000000000000000000000000000000000000000000000000000000000000.00","$141332964652400140000000000000000000000000000000000000000000000000000000000000000.00","$322535229589365000000000000000000000000000000000000000000000000000000000000000000.00","-$137990193701092770000000000000000000000000000000000000000000000000000000000000000.00"
"280805","$50200588500051890000000000000000000000000000000000000000000000000000000000000000.00","$141332964652400140000000000000000000000000000000000000000000000000000000000000000.00","$322535229589365000000000000000000000000000000000000000000000000000000000000000000.00","-$137990193701092770000000000000000000000000000000000000000000000000000000000000000.00"
"280927","$50200588500051890000000000000000000000000000000000000000000000000000000000000000.00","$141332964652400140000000000000000000000000000000000000000000000000000000000000000.00","$322535229589365000000000000000000000000000000000000000000000000000000000000000000.00","$804482621460300400000000000000000000000000000000000000000000000000000000000000000.00"
"281005","$50200588500051890000000000000000000000000000000000000000000000000000000000000000.00","$614395301911600500000000000000000000000000000000000000000000000000000000000000000.00","-$150527107669835220000000000000000000000000000000000000000000000000000000000000000.00","$804482621460300400000000000000000000000000000000000000000000000000000000000000000.00"
"281006","$50200588500051890000000000000000000000000000000000000000000000000000000000000000.00","$614395301911600500000000000000000000000000000000000000000000000000000000000000000.00","-$150527107669835220000000000000000000000000000000000000000000000000000000000000000.00","$804482621460300400000000000000000000000000000000000000000000000000000000000000000.00"
"281167","$174652238796483620000000000000000000000000000000000000000000000000000000000000000.00","$489943651615169300000000000000000000000000000000000000000000000000000000000000000.00","-$150527107669835220000000000000000000000000000000000000000000000000000000000000000.00","$804482621460300400000000000000000000000000000000000000000000000000000000000000000.00"
"281167","$174652238796483620000000000000000000000000000000000000000000000000000000000000000.00","$489943651615169300000000000000000000000000000000000000000000000000000000000000000.00","-$150527107669835220000000000000000000000000000000000000000000000000000000000000000.00","$804482621460300400000000000000000000000000000000000000000000000000000000000000000.00"
"281167","$174652238796483620000000000000000000000000000000000000000000000000000000000000000.00","$489943651615169300000000000000000000000000000000000000000000000000000000000000000.00","-$150527107669835220000000000000000000000000000000000000000000000000000000000000000.00","$804482621460300400000000000000000000000000000000000000000000000000000000000000000.00"
"281196","$174652238796483620000000000000000000000000000000000000000000000000000000000000000.00","$489943651615169300000000000000000000000000000000000000000000000000000000000000000.00","$1118073582069506000000000000000000000000000000000000000000000000000000000000000000.00","-$464118068279040700000000000000000000000000000000000000000000000000000000000000000.00"
"281196","$174652238796483620000000000000000000000000000000000000000000000000000000000000000.00","$489943651615169300000000000000000000000000000000000000000000000000000000000000000.00","$1118073582069506000000000000000000000000000000000000000000000000000000000000000000.00","-$464118068279040700000000000000000000000000000000000000000000000000000000000000000.00"
"281324","$174652238796483620000000000000000000000000000000000000000000000000000000000000000.00","$489943651615169300000000000000000000000000000000000000000000000000000000000000000.00","$1118073582069506000000000000000000000000000000000000000000000000000000000000000000.00","$2800832037507399300000000000000000000000000000000000000000000000000000000000000000.00"
"281408","$174652238796483620000000000000000000000000000000000000000000000000000000000000000.00","$2164129576837174000000000000000000000000000000000000000000000000000000000000000000.00","-$556112343152498500000000000000000000000000000000000000000000000000000000000000000.00","$2800832037507399300000000000000000000000000000000000000000000000000000000000000000.00"
"281409","$174652238796483620000000000000000000000000000000000000000000000000000000000000000.00","$2164129576837174000000000000000000000000000000000000000000000000000000000000000000.00","-$556112343152498500000000000000000000000000000000000000000000000000000000000000000.00","$2800832037507399300000000000000000000000000000000000000000000000000000000000000000.00"
"281566","$612364509778637100000000000000000000000000000000000000000000000000000000000000000.00","$1726417305855021600000000000000000000000000000000000000000000000000000000000000000.00","-$556112343152498500000000000000000000000000000000000000000000000000000000000000000.00","$2800832037507399300000000000000000000000000000000000000000000000000000000000000000.00"
"281567","$612364509778637100000000000000000000000000000000000000000000000000000000000000000.00","$1726417305855021600000000000000000000000000000000000000000000000000000000000000000.00","-$556112343152498500000000000000000000000000000000000000000000000000000000000000000.00","$2800832037507399300000000000000000000000000000000000000000000000000000000000000000.00"
"281567","$612364509778637100000000000000000000000000000000000000000000000000000000000000000.00","$1726417305855021600000000000000000000000000000000000000000000000000000000000000000.00","-$556112343152498500000000000000000000000000000000000000000000000000000000000000000.00","$2800832037507399300000000000000000000000000000000000000000000000000000000000000000.00"
"281606","$612364509778637100000000000000000000000000000000000000000000000000000000000000000.00","$1726417305855021600000000000000000000000000000000000000000000000000000000000000000.00","-$99210616895975490000000000000000000000000000000000000000000000000000000000000000.00","$2343930311250876400000000000000000000000000000000000000000000000000000000000000000.00"
"281607","$612364509778637100000000000000000000000000000000000000000000000000000000000000000.00","$1726417305855021600000000000000000000000000000000000000000000000000000000000000000.00","$4012904919412732000000000000000000000000000000000000000000000000000000000000000000.00","-$1768185225057830300000000000000000000000000000000000000000000000000000000000000000.00"
"281728","$612364509778637100000000000000000000000000000000000000000000000000000000000000000.00","$1726417305855021600000000000000000000000000000000000000000000000000000000000000000.00","$4012904919412732000000000000000000000000000000000000000000000000000000000000000000.00","$6336340917090674500000000000000000000000000000000000000000000000000000000000000000.00"
"281811","$612364509778637100000000000000000000000000000000000000000000000000000000000000000.00","$7659487965747699000000000000000000000000000000000000000000000000000000000000000000.00","-$1920165740479944800000000000000000000000000000000000000000000000000000000000000000.00","$8651919814847391000000000000000000000000000000000000000000000000000000000000000000.00"
"281812","$612364509778637100000000000000000000000000000000000000000000000000000000000000000.00","$7659487965747699000000000000000000000000000000000000000000000000000000000000000000.00","-$1920165740479944800000000000000000000000000000000000000000000000000000000000000000.00","$8651919814847391000000000000000000000000000000000000000000000000000000000000000000.00"
"281971","$2183994219264074500000000000000000000000000000000000000000000000000000000000000000.00","$6087858256262262000000000000000000000000000000000000000000000000000000000000000000.00","-$1920165740479944800000000000000000000000000000000000000000000000000000000000000000.00","$8651919814847391000000000000000000000000000000000000000000000000000000000000000000.00"
"281971","$2183994219264074500000000000000000000000000000000000000000000000000000000000000000.00","$6087858256262262000000000000000000000000000000000000000000000000000000000000000000.00","-$1920165740479944800000000000000000000000000000000000000000000000000000000000000000.00","$8651919814847391000000000000000000000000000000000000000000000000000000000000000000.00"
"281972","$2183994219264074500000000000000000000000000000000000000000000000000000000000000000.00","$6087858256262262000000000000000000000000000000000000000000000000000000000000000000.00","-$1920165740479944800000000000000000000000000000000000000000000000000000000000000000.00","$8651919814847391000000000000000000000000000000000000000000000000000000000000000000.00"
"282003","$2183994219264074500000000000000000000000000000000000000000000000000000000000000000.00","$6087858256262262000000000000000000000000000000000000000000000000000000000000000000.00","$14080699350427288000000000000000000000000000000000000000000000000000000000000000000.00","-$7348945276059842000000000000000000000000000000000000000000000000000000000000000000.00"
"282007","$2183994219264074500000000000000000000000000000000000000000000000000000000000000000.00","$6087858256262262000000000000000000000000000000000000000000000000000000000000000000.00","$14080699350427288000000000000000000000000000000000000000000000000000000000000000000.00","-$7348945276059842000000000000000000000000000000000000000000000000000000000000000000.00"
"282131","$2183994219264074500000000000000000000000000000000000000000000000000000000000000000.00","$6087858256262262000000000000000000000000000000000000000000000000000000000000000000.00","$14080699350427288000000000000000000000000000000000000000000000000000000000000000000.00","-$7348945276059842000000000000000000000000000000000000000000000000000000000000000000.00"
"282211","$2183994219264074500000000000000000000000000000000000000000000000000000000000000000.00","$13170695414826966000000000000000000000000000000000000000000000000000000000000000000.00","$6997862191862583000000000000000000000000000000000000000000000000000000000000000000.00","-$7348945276059842000000000000000000000000000000000000000000000000000000000000000000.00"
"282212","$2183994219264074500000000000000000000000000000000000000000000000000000000000000000.00","$13170695414826966000000000000000000000000000000000000000000000000000000000000000000.00","$6997862191862583000000000000000000000000000000000000000000000000000000000000000000.00","-$7348945276059842000000000000000000000000000000000000000000000000000000000000000000.00"
"282375","$3755623928749511700000000000000000000000000000000000000000000000000000000000000000.00","$11599065705341520000000000000000000000000000000000000000000000000000000000000000000.00","$6997862191862583000000000000000000000000000000000000000000000000000000000000000000.00","-$7348945276059842000000000000000000000000000000000000000000000000000000000000000000.00"
"282376","$3755623928749511700000000000000000000000000000000000000000000000000000000000000000.00","$11599065705341520000000000000000000000000000000000000000000000000000000000000000000.00","$6997862191862583000000000000000000000000000000000000000000000000000000000000000000.00","-$7348945276059842000000000000000000000000000000000000000000000000000000000000000000.00"
"282376","$3755623928749511700000000000000000000000000000000000000000000000000000000000000000.00","$11599065705341520000000000000000000000000000000000000000000000000000000000000000000.00","$6997862191862583000000000000000000000000000000000000000000000000000000000000000000.00","-$7348945276059842000000000000000000000000000000000000000000000000000000000000000000.00"
"282405","$3755623928749511700000000000000000000000000000000000000000000000000000000000000000.00","$11599065705341520000000000000000000000000000000000000000000000000000000000000000000.00","$23841278429978752000000000000000000000000000000000000000000000000000000000000000000.00","-$24192361514176010000000000000000000000000000000000000000000000000000000000000000000.00"
"282408","$3755623928749511700000000000000000000000000000000000000000000000000000000000000000.00","$11599065705341520000000000000000000000000000000000000000000000000000000000000000000.00","$23841278429978752000000000000000000000000000000000000000000000000000000000000000000.00","-$24192361514176010000000000000000000000000000000000000000000000000000000000000000000.00"
"282520","$3755623928749511700000000000000000000000000000000000000000000000000000000000000000.00","$11599065705341520000000000000000000000000000000000000000000000000000000000000000000.00","$23841278429978752000000000000000000000000000000000000000000000000000000000000000000.00","-$24192361514176010000000000000000000000000000000000000000000000000000000000000000000.00"
"282620","$3755623928749511700000000000000000000000000000000000000000000000000000000000000000.00","$18804443299175505000000000000000000000000000000000000000000000000000000000000000000.00","$16635900836144760000000000000000000000000000000000000000000000000000000000000000000.00","-$24192361514176010000000000000000000000000000000000000000000000000000000000000000000.00"
"282621","$3755623928749511700000000000000000000000000000000000000000000000000000000000000000.00","$18804443299175505000000000000000000000000000000000000000000000000000000000000000000.00","$16635900836144760000000000000000000000000000000000000000000000000000000000000000000.00","-$24192361514176010000000000000000000000000000000000000000000000000000000000000000000.00"
"282773","$5300022430397332000000000000000000000000000000000000000000000000000000000000000000.00","$17260044797527694000000000000000000000000000000000000000000000000000000000000000000.00","$16635900836144760000000000000000000000000000000000000000000000000000000000000000000.00","-$24192361514176010000000000000000000000000000000000000000000000000000000000000000000.00"
"282774","$5300022430397332000000000000000000000000000000000000000000000000000000000000000000.00","$17260044797527694000000000000000000000000000000000000000000000000000000000000000000.00","$16635900836144760000000000000000000000000000000000000000000000000000000000000000000.00","-$24192361514176010000000000000000000000000000000000000000000000000000000000000000000.00"
"282774","$5300022430397332000000000000000000000000000000000000000000000000000000000000000000.00","$17260044797527694000000000000000000000000000000000000000000000000000000000000000000.00","$16635900836144760000000000000000000000000000000000000000000000000000000000000000000.00","-$24192361514176010000000000000000000000000000000000000000000000000000000000000000000.00"
"282810","$5300022430397332000000000000000000000000000000000000000000000000000000000000000000.00","$17260044797527694000000000000000000000000000000000000000000000000000000000000000000.00","$34227008238030986000000000000000000000000000000000000000000000000000000000000000000.00","-$41783468916062250000000000000000000000000000000000000000000000000000000000000000000.00"
"282810","$5300022430397332000000000000000000000000000000000000000000000000000000000000000000.00","$17260044797527694000000000000000000000000000000000000000000000000000000000000000000.00","$34227008238030986000000000000000000000000000000000000000000000000000000000000000000.00","-$41783468916062250000000000000000000000000000000000000000000000000000000000000000000.00"
"282929","$5300022430397332000000000000000000000000000000000000000000000000000000000000000000.00","$17260044797527694000000000000000000000000000000000000000000000000000000000000000000.00","$34227008238030986000000000000000000000000000000000000000000000000000000000000000000.00","-$41783468916062250000000000000000000000000000000000000000000000000000000000000000000.00"
"283016","$5300022430397332000000000000000000000000000000000000000000000000000000000000000000.00","$24259826772187642000000000000000000000000000000000000000000000000000000000000000000.00","$27227226263371020000000000000000000000000000000000000000000000000000000000000000000.00","-$41783468916062250000000000000000000000000000000000000000000000000000000000000000000.00"
"283017","$5300022430397332000000000000000000000000000000000000000000000000000000000000000000.00","$24259826772187642000000000000000000000000000000000000000000000000000000000000000000.00","$27227226263371020000000000000000000000000000000000000000000000000000000000000000000.00","-$41783468916062250000000000000000000000000000000000000000000000000000000000000000000.00"
"283178","$6871652139882769000000000000000000000000000000000000000000000000000000000000000000.00","$22688197062702197000000000000000000000000000000000000000000000000000000000000000000.00","$27227226263371020000000000000000000000000000000000000000000000000000000000000000000.00","-$41783468916062250000000000000000000000000000000000000000000000000000000000000000000.00"
"283179","$6871652139882769000000000000000000000000000000000000000000000000000000000000000000.00","$22688197062702197000000000000000000000000000000000000000000000000000000000000000000.00","$27227226263371020000000000000000000000000000000000000000000000000000000000000000000.00","-$41783468916062250000000000000000000000000000000000000000000000000000000000000000000.00"
"283179","$6871652139882769000000000000000000000000000000000000000000000000000000000000000000.00","$22688197062702197000000000000000000000000000000000000000000000000000000000000000000.00","$27227226263371020000000000000000000000000000000000000000000000000000000000000000000.00","-$41783468916062250000000000000000000000000000000000000000000000000000000000000000000.00"
"283202","$6871652139882769000000000000000000000000000000000000000000000000000000000000000000.00","$22688197062702197000000000000000000000000000000000000000000000000000000000000000000.00","$44679775444520606000000000000000000000000000000000000000000000000000000000000000000.00","-$59236018097211830000000000000000000000000000000000000000000000000000000000000000000.00"
"283203","$6871652139882769000000000000000000000000000000000000000000000000000000000000000000.00","$22688197062702197000000000000000000000000000000000000000000000000000000000000000000.00","$44679775444520606000000000000000000000000000000000000000000000000000000000000000000.00","-$59236018097211830000000000000000000000000000000000000000000000000000000000000000000.00"
"283322","$6871652139882769000000000000000000000000000000000000000000000000000000000000000000.00","$22688197062702197000000000000000000000000000000000000000000000000000000000000000000.00","$44679775444520606000000000000000000000000000000000000000000000000000000000000000000.00","-$59236018097211830000000000000000000000000000000000000000000000000000000000000000000.00"
"283411","$6871652139882769000000000000000000000000000000000000000000000000000000000000000000.00","$29702956201672850000000000000000000000000000000000000000000000000000000000000000000.00","$37665016305549950000000000000000000000000000000000000000000000000000000000000000000.00","-$59236018097211830000000000000000000000000000000000000000000000000000000000000000000.00"
"283412","$6871652139882769000000000000000000000000000000000000000000000000000000000000000000.00","$29702956201672850000000000000000000000000000000000000000000000000000000000000000000.00","$37665016305549950000000000000000000000000000000000000000000000000000000000000000000.00","-$59236018097211830000000000000000000000000000000000000000000000000000000000000000000.00"
"283581","$8435501504271741000000000000000000000000000000000000000000000000000000000000000000.00","$28139106837283862000000000000000000000000000000000000000000000000000000000000000000.00","$37665016305549950000000000000000000000000000000000000000000000000000000000000000000.00","-$59236018097211830000000000000000000000000000000000000000000000000000000000000000000.00"
"283582","$8435501504271741000000000000000000000000000000000000000000000000000000000000000000.00","$28139106837283862000000000000000000000000000000000000000000000000000000000000000000.00","$37665016305549950000000000000000000000000000000000000000000000000000000000000000000.00","-$59236018097211830000000000000000000000000000000000000000000000000000000000000000000.00"
"283581","$8435501504271741000000000000000000000000000000000000000000000000000000000000000000.00","$28139106837283862000000000000000000000000000000000000000000000000000000000000000000.00","$37665016305549950000000000000000000000000000000000000000000000000000000000000000000.00","-$59236018097211830000000000000000000000000000000000000000000000000000000000000000000.00"
"283593","$8435501504271741000000000000000000000000000000000000000000000000000000000000000000.00","$28139106837283862000000000000000000000000000000000000000000000000000000000000000000.00","$55061323317083514000000000000000000000000000000000000000000000000000000000000000000.00","-$76632325108745390000000000000000000000000000000000000000000000000000000000000000000.00"
"283593","$8435501504271741000000000000000000000000000000000000000000000000000000000000000000.00","$28139106837283862000000000000000000000000000000000000000000000000000000000000000000.00","$55061323317083514000000000000000000000000000000000000000000000000000000000000000000.00","-$76632325108745390000000000000000000000000000000000000000000000000000000000000000000.00"
"283711","$8435501504271741000000000000000000000000000000000000000000000000000000000000000000.00","$28139106837283862000000000000000000000000000000000000000000000000000000000000000000.00","$55061323317083514000000000000000000000000000000000000000000000000000000000000000000.00","-$76632325108745390000000000000000000000000000000000000000000000000000000000000000000.00"
"283816","$8435501504271741000000000000000000000000000000000000000000000000000000000000000000.00","$35281852653091300000000000000000000000000000000000000000000000000000000000000000000.00","$47918577501276090000000000000000000000000000000000000000000000000000000000000000000.00","-$76632325108745390000000000000000000000000000000000000000000000000000000000000000000.00"
"283817","$8435501504271741000000000000000000000000000000000000000000000000000000000000000000.00","$35281852653091300000000000000000000000000000000000000000000000000000000000000000000.00","$47918577501276090000000000000000000000000000000000000000000000000000000000000000000.00","-$76632325108745390000000000000000000000000000000000000000000000000000000000000000000.00"
"283975","$9968229488274867000000000000000000000000000000000000000000000000000000000000000000.00","$33749124669088210000000000000000000000000000000000000000000000000000000000000000000.00","$47918577501276090000000000000000000000000000000000000000000000000000000000000000000.00","-$76632325108745390000000000000000000000000000000000000000000000000000000000000000000.00"
"283975","$9968229488274867000000000000000000000000000000000000000000000000000000000000000000.00","$33749124669088210000000000000000000000000000000000000000000000000000000000000000000.00","$47918577501276090000000000000000000000000000000000000000000000000000000000000000000.00","-$76632325108745390000000000000000000000000000000000000000000000000000000000000000000.00"
"283976","$9968229488274867000000000000000000000000000000000000000000000000000000000000000000.00","$33749124669088210000000000000000000000000000000000000000000000000000000000000000000.00","$47918577501276090000000000000000000000000000000000000000000000000000000000000000000.00","-$76632325108745390000000000000000000000000000000000000000000000000000000000000000000.00"
