"Time","MEDICINE","WINE","FERTILIZER","IRON","PIG_IRON","STEEL","TOOLS"
"280740","NaN","NaN","NaN","$41602775055733870000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$185407611161031930000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$528630702356686500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$299076770299444100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"280744","NaN","NaN","NaN","$41602775055733870000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$185407611161031930000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$528630702356686500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$299076770299444100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"280744","NaN","NaN","NaN","$41602775055733870000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$185407611161031930000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$528630702356686500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$299076770299444100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"280806","NaN","NaN","NaN","$41602775055733870000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$185407611161031930000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$528630702356686500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$1358478147065323300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"280948","NaN","NaN","NaN","$41602775055733870000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$848744233322372300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$528630702356686500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$1358478147065323300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"280948","NaN","NaN","NaN","$41602775055733870000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$848744233322372300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$528630702356686500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$1358478147065323300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"281114","NaN","NaN","NaN","$41602775055733870000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$848744233322372300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$2364940047613777500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$1358478147065323300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"281118","NaN","NaN","NaN","$41602775055733870000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$848744233322372300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$2364940047613777500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$1358478147065323300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"281158","NaN","NaN","NaN","$188969744169374770000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$848744233322372300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$2364940047613777500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$1358478147065323300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"281158","NaN","NaN","NaN","$188969744169374770000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$848744233322372300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$2364940047613777500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$1358478147065323300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"281159","NaN","NaN","NaN","$188969744169374770000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$848744233322372300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$2364940047613777500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$1358478147065323300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"281217","NaN","NaN","NaN","$188969744169374770000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$848744233322372300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$2364940047613777500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$6132494066018987000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"281372","NaN","NaN","NaN","$188969744169374770000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$3911471678518492000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$2364940047613777500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$6132494066018987000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"281373","NaN","NaN","NaN","$188969744169374770000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$3911471678518492000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$2364940047613777500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$6132494066018987000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"281535","NaN","NaN","NaN","$188969744169374770000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$3911471678518492000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$10873528829996582000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$6132494066018987000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"281536","NaN","NaN","NaN","$188969744169374770000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$3911471678518492000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$10873528829996582000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$6132494066018987000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"281564","NaN","NaN","NaN","$836570310510046100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$3911471678518492000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$10873528829996582000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$6132494066018987000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"281572","NaN","NaN","NaN","$836570310510046100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$3911471678518492000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$10873528829996582000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$6132494066018987000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"281572","NaN","NaN","NaN","$836570310510046100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$3911471678518492000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$10873528829996582000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$6132494066018987000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"281646","NaN","NaN","NaN","$836570310510046100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$3911471678518492000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$10873528829996582000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$28614288551094550000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"281780","NaN","NaN","NaN","$836570310510046100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$17549770078828463000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$10873528829996582000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$28614288551094550000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"281783","NaN","NaN","NaN","$836570310510046100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$17549770078828463000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$10873528829996582000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$28614288551094550000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"281936","NaN","NaN","NaN","$836570310510046100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$17549770078828463000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$48712621585248360000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$28614288551094550000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"281941","NaN","NaN","NaN","$836570310510046100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$17549770078828463000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$48712621585248360000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$28614288551094550000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"281973","NaN","NaN","NaN","$3855374782220275000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$17549770078828463000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$48712621585248360000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$28614288551094550000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"281973","NaN","NaN","NaN","$3855374782220275000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$17549770078828463000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$48712621585248360000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$28614288551094550000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"281973","NaN","NaN","NaN","$3855374782220275000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$17549770078828463000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$48712621585248360000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$28614288551094550000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"282041","NaN","NaN","NaN","$3855374782220275000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$17549770078828463000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$48712621585248360000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$124640733550525180000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"282169","NaN","NaN","NaN","$3855374782220275000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$73855679160973930000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$48712621585248360000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$124640733550525180000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"282170","NaN","NaN","NaN","$3855374782220275000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$73855679160973930000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$48712621585248360000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$124640733550525180000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"282332","NaN","NaN","NaN","$3855374782220275000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$73855679160973930000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$206500021080126240000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$124640733550525180000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"282333","NaN","NaN","NaN","$3855374782220275000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$73855679160973930000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$206500021080126240000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$124640733550525180000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"282390","NaN","NaN","NaN","$17463662459231185000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$73855679160973930000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$206500021080126240000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$124640733550525180000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"282390","NaN","NaN","NaN","$17463662459231185000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$73855679160973930000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$206500021080126240000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$124640733550525180000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"282391","NaN","NaN","NaN","$17463662459231185000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$73855679160973930000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$206500021080126240000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$124640733550525180000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"282447","NaN","NaN","NaN","$17463662459231185000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$73855679160973930000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$206500021080126240000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$548383333140687200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"282585","NaN","NaN","NaN","$17463662459231185000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$352878097964668900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$206500021080126240000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$548383333140687200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"282586","NaN","NaN","NaN","$17463662459231185000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$352878097964668900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$206500021080126240000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$548383333140687200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"282740","NaN","NaN","NaN","$17463662459231185000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$352878097964668900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$962539101054927700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$548383333140687200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"282740","NaN","NaN","NaN","$17463662459231185000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$352878097964668900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$962539101054927700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$548383333140687200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"282789","NaN","NaN","NaN","$73518463174173085000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$352878097964668900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$962539101054927700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$548383333140687200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"282789","NaN","NaN","NaN","$73518463174173085000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$352878097964668900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$962539101054927700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$548383333140687200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"282789","NaN","NaN","NaN","$73518463174173085000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$352878097964668900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$962539101054927700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$548383333140687200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"282834","NaN","NaN","NaN","$73518463174173085000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$352878097964668900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$962539101054927700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$2399225300419875700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"282983","NaN","NaN","NaN","$73518463174173085000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$1477358279404916800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$962539101054927700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$2399225300419875700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"282984","NaN","NaN","NaN","$73518463174173085000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$1477358279404916800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$962539101054927700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$2399225300419875700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"283140","NaN","NaN","NaN","$73518463174173085000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$1477358279404916800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$4090566251339559000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$2399225300419875700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"283140","NaN","NaN","NaN","$73518463174173085000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$1477358279404916800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$4090566251339559000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$2399225300419875700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"283183","NaN","NaN","NaN","$317619042170784830000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$1477358279404916800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$4090566251339559000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$2399225300419875700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"283187","NaN","NaN","NaN","$317619042170784830000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$1477358279404916800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$4090566251339559000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$2399225300419875700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"283187","NaN","NaN","NaN","$317619042170784830000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$1477358279404916800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$4090566251339559000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$2399225300419875700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"283233","NaN","NaN","NaN","$317619042170784830000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$1477358279404916800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$4090566251339559000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$10591650233032064000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"283375","NaN","NaN","NaN","$317619042170784830000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$6421262798719162000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$4090566251339559000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$10591650233032064000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"283376","NaN","NaN","NaN","$317619042170784830000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$6421262798719162000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$4090566251339559000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$10591650233032064000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"283536","NaN","NaN","NaN","$317619042170784830000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$6421262798719162000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$17589531508509783000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$10591650233032064000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"283536","NaN","NaN","NaN","$317619042170784830000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$6421262798719162000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$17589531508509783000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$10591650233032064000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"283584","NaN","NaN","NaN","$1412841407884613000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$6421262798719162000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$17589531508509783000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$10591650233032064000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"283585","NaN","NaN","NaN","$1412841407884613000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$6421262798719162000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$17589531508509783000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$10591650233032064000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"283585","NaN","NaN","NaN","$1412841407884613000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$6421262798719162000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$17589531508509783000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$10591650233032064000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"283634","NaN","NaN","NaN","$1412841407884613000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$6421262798719162000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$17589531508509783000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$46513198271549185000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"283777","NaN","NaN","NaN","$1412841407884613000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$28901618463408944000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$17589531508509783000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$46513198271549185000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"283778","NaN","NaN","NaN","$1412841407884613000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$28901618463408944000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$17589531508509783000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$46513198271549185000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"283931","NaN","NaN","NaN","$1412841407884613000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$28901618463408944000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$79742320555016490000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$46513198271549185000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"283935","NaN","NaN","NaN","$1412841407884613000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$28901618463408944000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$79742320555016490000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$46513198271549185000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"283981","NaN","NaN","NaN","$6188860109219249000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$28901618463408944000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$79742320555016490000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$46513198271549185000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"283982","NaN","NaN","NaN","$6188860109219249000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$28901618463408944000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$79742320555016490000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$46513198271549185000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"283982","NaN","NaN","NaN","$6188860109219249000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$28901618463408944000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$79742320555016490000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$46513198271549185000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"284032","NaN","NaN","NaN","$6188860109219249000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$28901618463408944000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$79742320555016490000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$206111800977385100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"284177","NaN","NaN","NaN","$6188860109219249000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$127389057741945900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$79742320555016490000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$206111800977385100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00"
"284178","NaN","NaN","NaN","$6188860109219249000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$127389057741945900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$79742320555016490000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00","$206111800977385100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00"
