"Time","MEDICINE","WINE","FERTILIZER","IRON","PIG_IRON","STEEL","TOOLS"
"341360","-1.0","-1.0","-1.0","102.0745274228649","120.70481335362393","136.96139541167022","187.365040207756"
"341496","-1.0","-1.0","-1.0","102.0745274228649","120.53981505520328","136.96139541167022","187.365040207756"
"341496","-1.0","-1.0","-1.0","102.0745274228649","120.53981505520328","136.96139541167022","187.365040207756"
"341626","-1.0","-1.0","-1.0","102.0745274228649","120.53981505520328","140.85262921276052","187.365040207756"
"341628","-1.0","-1.0","-1.0","102.0745274228649","120.53981505520328","140.85262921276052","187.365040207756"
"341680","-1.0","-1.0","-1.0","100.09669841424923","120.53981505520328","140.85262921276052","187.365040207756"
"341681","-1.0","-1.0","-1.0","100.09669841424923","120.53981505520328","140.85262921276052","187.365040207756"
"341681","-1.0","-1.0","-1.0","100.09669841424923","120.53981505520328","140.85262921276052","187.365040207756"
"341716","-1.0","-1.0","-1.0","100.09669841424923","120.53981505520328","140.85262921276052","189.80835306461418"
"341863","-1.0","-1.0","-1.0","100.09669841424923","123.96906810689082","140.85262921276052","189.80835306461418"
"341863","-1.0","-1.0","-1.0","100.09669841424923","123.96906810689082","140.85262921276052","189.80835306461418"
"341999","-1.0","-1.0","-1.0","100.09669841424923","123.96906810689082","147.43959514608906","189.80835306461418"
"342000","-1.0","-1.0","-1.0","100.09669841424923","123.96906810689082","147.43959514608906","189.80835306461418"
"342036","-1.0","-1.0","-1.0","94.5255739193406","123.96906810689082","147.43959514608906","189.80835306461418"
"342037","-1.0","-1.0","-1.0","94.5255739193406","123.96906810689082","147.43959514608906","189.80835306461418"
"342037","-1.0","-1.0","-1.0","94.5255739193406","123.96906810689082","147.43959514608906","189.80835306461418"
"342099","-1.0","-1.0","-1.0","94.5255739193406","123.96906810689082","147.43959514608906","202.51535054361983"
"342210","-1.0","-1.0","-1.0","94.5255739193406","197.205395026438","147.43959514608906","202.51535054361983"
"342210","-1.0","-1.0","-1.0","94.5255739193406","116.4478137091614","147.43959514608906","202.51535054361983"
"342338","-1.0","-1.0","-1.0","94.5255739193406","116.4478137091614","132.3024061477139","202.51535054361983"
"342340","-1.0","-1.0","-1.0","94.5255739193406","116.4478137091614","132.3024061477139","202.51535054361983"
"342400","-1.0","-1.0","-1.0","99.55661172285294","116.4478137091614","132.3024061477139","202.51535054361983"
"342401","-1.0","-1.0","-1.0","99.55661172285294","116.4478137091614","132.3024061477139","202.51535054361983"
"342401","-1.0","-1.0","-1.0","99.55661172285294","116.4478137091614","132.3024061477139","202.51535054361983"
"342429","-1.0","-1.0","-1.0","99.55661172285294","116.4478137091614","132.3024061477139","349.383321491669"
"342557","-1.0","-1.0","-1.0","99.55661172285294","116.26606353886584","132.3024061477139","349.383321491669"
"342557","-1.0","-1.0","-1.0","99.55661172285294","116.26606353886584","132.3024061477139","349.383321491669"
"342683","-1.0","-1.0","-1.0","99.55661172285294","116.26606353886584","131.55721442156158","349.383321491669"
"342684","-1.0","-1.0","-1.0","99.55661172285294","116.26606353886584","131.55721442156158","349.383321491669"
"342756","-1.0","-1.0","-1.0","104.10025365706575","116.26606353886584","131.55721442156158","349.383321491669"
"342756","-1.0","-1.0","-1.0","104.10025365706575","116.26606353886584","131.55721442156158","349.383321491669"
"342756","-1.0","-1.0","-1.0","104.10025365706575","116.26606353886584","131.55721442156158","349.383321491669"
"342800","-1.0","-1.0","-1.0","104.10025365706575","116.26606353886584","131.55721442156158","349.383321491669"
"342943","-1.0","-1.0","-1.0","104.10025365706575","131.19586409729925","131.55721442156158","349.383321491669"
"342944","-1.0","-1.0","-1.0","104.10025365706575","131.19586409729925","131.55721442156158","349.383321491669"
"343075","-1.0","-1.0","-1.0","104.10025365706575","131.19586409729925","138.2709509349113","349.383321491669"
"343075","-1.0","-1.0","-1.0","104.10025365706575","131.19586409729925","138.2709509349113","349.383321491669"
"343127","-1.0","-1.0","-1.0","100.80302547766003","131.19586409729925","138.2709509349113","349.383321491669"
"343129","-1.0","-1.0","-1.0","100.80302547766003","131.19586409729925","138.2709509349113","349.383321491669"
"343129","-1.0","-1.0","-1.0","100.80302547766003","131.19586409729925","138.2709509349113","349.383321491669"
"343189","-1.0","-1.0","-1.0","100.80302547766003","131.19586409729925","138.2709509349113","349.383321491669"
"343294","-1.0","-1.0","-1.0","100.80302547766003","122.45442606301796","138.2709509349113","349.383321491669"
"343295","-1.0","-1.0","-1.0","100.80302547766003","122.45442606301796","138.2709509349113","349.383321491669"
"343427","-1.0","-1.0","-1.0","100.80302547766003","122.45442606301796","128.75681914622857","349.383321491669"
"343427","-1.0","-1.0","-1.0","100.80302547766003","122.45442606301796","128.75681914622857","349.383321491669"
"343486","-1.0","-1.0","-1.0","101.74542374001108","122.45442606301796","128.75681914622857","349.383321491669"
"343486","-1.0","-1.0","-1.0","101.74542374001108","122.45442606301796","128.75681914622857","349.383321491669"
"343486","-1.0","-1.0","-1.0","101.74542374001108","122.45442606301796","128.75681914622857","349.383321491669"
"343528","-1.0","-1.0","-1.0","101.74542374001108","122.45442606301796","128.75681914622857","349.383321491669"
"343676","-1.0","-1.0","-1.0","101.74542374001108","129.86682828799394","128.75681914622857","349.383321491669"
"343677","-1.0","-1.0","-1.0","101.74542374001108","129.86682828799394","128.75681914622857","349.383321491669"
"343826","-1.0","-1.0","-1.0","101.74542374001108","129.86682828799394","143.57072540044481","349.383321491669"
"343821","-1.0","-1.0","-1.0","101.74542374001108","129.86682828799394","143.57072540044481","349.383321491669"
"343858","-1.0","-1.0","-1.0","99.9819470554806","129.86682828799394","143.57072540044481","349.383321491669"
"343861","-1.0","-1.0","-1.0","99.9819470554806","129.86682828799394","143.57072540044481","349.383321491669"
"343861","-1.0","-1.0","-1.0","99.9819470554806","129.86682828799394","143.57072540044481","349.383321491669"
"343914","-1.0","-1.0","-1.0","99.9819470554806","129.86682828799394","143.57072540044481","349.383321491669"
"344015","-1.0","-1.0","-1.0","99.9819470554806","111.1819882870923","143.57072540044481","349.383321491669"
"344015","-1.0","-1.0","-1.0","99.9819470554806","111.1819882870923","143.57072540044481","349.383321491669"
"344146","-1.0","-1.0","-1.0","99.9819470554806","111.1819882870923","129.5587009194526","349.383321491669"
"344147","-1.0","-1.0","-1.0","99.9819470554806","111.1819882870923","129.5587009194526","349.383321491669"
"344233","-1.0","-1.0","-1.0","111.91948459956579","111.1819882870923","129.5587009194526","349.383321491669"
"344236","-1.0","-1.0","-1.0","111.91948459956579","111.1819882870923","129.5587009194526","349.383321491669"
"344236","-1.0","-1.0","-1.0","111.91948459956579","111.1819882870923","129.5587009194526","349.383321491669"
"344267","-1.0","-1.0","-1.0","111.91948459956579","111.1819882870923","129.5587009194526","349.383321491669"
"344409","-1.0","-1.0","-1.0","111.91948459956579","130.81787042955983","129.5587009194526","349.383321491669"
"344411","-1.0","-1.0","-1.0","111.91948459956579","130.81787042955983","129.5587009194526","349.383321491669"
"344539","-1.0","-1.0","-1.0","111.91948459956579","130.81787042955983","140.71221832537722","349.383321491669"
"344542","-1.0","-1.0","-1.0","111.91948459956579","130.81787042955983","140.71221832537722","349.383321491669"
"344607","-1.0","-1.0","-1.0","107.7135640066726","130.81787042955983","140.71221832537722","349.383321491669"
"344608","-1.0","-1.0","-1.0","107.7135640066726","130.81787042955983","140.71221832537722","349.383321491669"
"344608","-1.0","-1.0","-1.0","107.7135640066726","130.81787042955983","140.71221832537722","349.383321491669"
"344631","-1.0","-1.0","-1.0","107.7135640066726","130.81787042955983","140.71221832537722","349.383321491669"
"344772","-1.0","-1.0","-1.0","107.7135640066726","125.80941222158289","140.71221832537722","349.383321491669"
"344772","-1.0","-1.0","-1.0","107.7135640066726","125.80941222158289","140.71221832537722","349.383321491669"
"344896","-1.0","-1.0","-1.0","107.7135640066726","125.80941222158289","139.02235433450323","349.383321491669"
"344897","-1.0","-1.0","-1.0","107.7135640066726","125.80941222158289","139.02235433450323","349.383321491669"
"344975","-1.0","-1.0","-1.0","108.33912081575812","125.80941222158289","139.02235433450323","349.383321491669"
"344975","-1.0","-1.0","-1.0","108.33912081575812","125.80941222158289","139.02235433450323","349.383321491669"
"344975","-1.0","-1.0","-1.0","108.33912081575812","125.80941222158289","139.02235433450323","349.383321491669"
"344987","-1.0","-1.0","-1.0","108.33912081575812","125.80941222158289","139.02235433450323","349.383321491669"
"345143","-1.0","-1.0","-1.0","108.33912081575812","129.99060430801947","139.02235433450323","349.383321491669"
"345144","-1.0","-1.0","-1.0","108.33912081575812","129.99060430801947","139.02235433450323","349.383321491669"
